time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,SO2_Concentration,CO_Concentration
2021-01-26 05:00:00,1,2021,1,26,5,Vesterbro,,14.42,26.3,0.0,0.21
2021-01-26 06:00:00,1,2021,1,26,6,Vesterbro,,42.86,86.56,0.43,0.33
2021-01-26 07:00:00,1,2021,1,26,7,Vesterbro,,29.61,79.67,0.67,0.38
2021-01-26 08:00:00,1,2021,1,26,8,Vesterbro,,54.32,262.8,0.85,0.42
2021-01-26 09:00:00,1,2021,1,26,9,Vesterbro,,43.51,113.39,1.06,0.3
2021-01-26 10:00:00,1,2021,1,26,10,Vesterbro,,18.07,47.58,0.45,0.31
2021-01-26 11:00:00,1,2021,1,26,11,Vesterbro,,25.11,74.68,0.29,0.29
2021-01-26 12:00:00,1,2021,1,26,12,Vesterbro,,25.76,44.58,0.48,0.26
2021-01-26 13:00:00,1,2021,1,26,13,Vesterbro,,24.81,42.59,0.21,0.28
2021-01-26 14:00:00,1,2021,1,26,14,Vesterbro,,0.0,51.54,0.98,0.29
2021-01-26 15:00:00,1,2021,1,26,15,Vesterbro,,21.0,38.38,0.19,0.28
2021-01-26 16:00:00,1,2021,1,26,16,Vesterbro,,20.48,34.73,0.61,0.28
2021-01-26 17:00:00,1,2021,1,26,17,Vesterbro,,19.35,29.01,0.43,0.28
2021-01-26 18:00:00,1,2021,1,26,18,Vesterbro,,16.96,24.5,0.82,0.27
2021-01-26 19:00:00,1,2021,1,26,19,Vesterbro,,14.4,20.35,0.67,0.26
2021-01-26 20:00:00,1,2021,1,26,20,Vesterbro,,11.07,14.48,0.0,0.23
2021-01-26 21:00:00,1,2021,1,26,21,Vesterbro,,7.78,10.21,0.45,0.21
2021-01-26 22:00:00,1,2021,1,26,22,Vesterbro,,22.55,37.62,1.22,0.28
2021-01-26 23:00:00,1,2021,1,26,23,Vesterbro,,15.63,22.51,0.37,0.23
2021-01-27 00:00:00,2,2021,1,27,0,Vesterbro,6.14,6.16,6.52,0.48,0.21
2021-01-27 01:00:00,2,2021,1,27,1,Vesterbro,,7.48,12.78,0.27,0.22
2021-01-27 02:00:00,2,2021,1,27,2,Vesterbro,,4.69,5.32,0.59,0.21
2021-01-27 03:00:00,2,2021,1,27,3,Vesterbro,,10.77,16.81,0.19,0.21
2021-01-27 04:00:00,2,2021,1,27,4,Vesterbro,,10.88,12.49,0.64,0.19
2021-01-27 05:00:00,2,2021,1,27,5,Vesterbro,,9.73,11.97,0.77,0.19
2021-01-27 06:00:00,2,2021,1,27,6,Vesterbro,,32.44,69.29,1.22,0.22
2021-01-27 07:00:00,2,2021,1,27,7,Vesterbro,,54.1,132.5,1.38,0.34
2021-01-27 08:00:00,2,2021,1,27,8,Vesterbro,,61.7,259.01,1.3,1.87
2021-01-27 09:00:00,2,2021,1,27,9,Vesterbro,,4.69,138.22,1.36,0.27
2021-01-27 10:00:00,2,2021,1,27,10,Vesterbro,,55.98,140.99,1.12,0.28
2021-01-27 11:00:00,2,2021,1,27,11,Vesterbro,,31.36,55.9,1.06,0.26
2021-01-27 12:00:00,2,2021,1,27,12,Vesterbro,,25.59,46.07,1.33,0.26
2021-01-27 13:00:00,2,2021,1,27,13,Vesterbro,,26.41,48.16,1.09,0.26
2021-01-27 14:00:00,2,2021,1,27,14,Vesterbro,,31.52,58.06,1.46,0.27
2021-01-27 15:00:00,2,2021,1,27,15,Vesterbro,,48.46,91.28,1.36,0.27
2021-01-27 16:00:00,2,2021,1,27,16,Vesterbro,,85.47,240.71,1.57,0.37
2021-01-27 17:00:00,2,2021,1,27,17,Vesterbro,,65.77,228.68,1.65,0.57
2021-01-27 18:00:00,2,2021,1,27,18,Vesterbro,,56.95,152.5,1.84,0.38
2021-01-27 19:00:00,2,2021,1,27,19,Vesterbro,,30.54,94.08,1.44,0.33
2021-01-27 20:00:00,2,2021,1,27,20,Vesterbro,,44.71,92.58,1.2,0.27
2021-01-27 21:00:00,2,2021,1,27,21,Vesterbro,,20.56,39.82,0.77,0.23
2021-01-27 22:00:00,2,2021,1,27,22,Vesterbro,,17.42,28.63,0.77,0.23
2021-01-27 23:00:00,2,2021,1,27,23,Vesterbro,,10.14,14.84,0.96,0.19
2021-01-28 00:00:00,3,2021,1,28,0,Vesterbro,8.6,6.87,8.43,0.32,0.17
2021-01-28 01:00:00,3,2021,1,28,1,Vesterbro,,2.95,2.95,0.43,0.16
2021-01-28 02:00:00,3,2021,1,28,2,Vesterbro,,3.52,3.81,0.85,0.16
2021-01-28 03:00:00,3,2021,1,28,3,Vesterbro,,3.75,3.82,0.45,0.16
2021-01-28 04:00:00,3,2021,1,28,4,Vesterbro,,3.96,4.55,0.82,0.17
2021-01-28 05:00:00,3,2021,1,28,5,Vesterbro,,28.94,44.01,0.88,0.22
2021-01-28 06:00:00,3,2021,1,28,6,Vesterbro,,25.99,48.35,1.01,0.27
2021-01-28 07:00:00,3,2021,1,28,7,Vesterbro,,51.83,107.41,1.28,0.33
2021-01-28 08:00:00,3,2021,1,28,8,Vesterbro,,42.27,88.05,1.22,0.27
2021-01-28 09:00:00,3,2021,1,28,9,Vesterbro,,31.35,51.98,0.0,0.22
2021-01-28 10:00:00,3,2021,1,28,10,Vesterbro,,59.17,172.28,0.72,0.37
2021-01-28 11:00:00,3,2021,1,28,11,Vesterbro,,32.15,160.46,0.93,0.27
2021-01-28 12:00:00,3,2021,1,28,12,Vesterbro,,74.05,178.93,1.6,0.29
2021-01-28 13:00:00,3,2021,1,28,13,Vesterbro,,64.6,161.66,1.22,0.28
2021-01-28 14:00:00,3,2021,1,28,14,Vesterbro,,47.87,185.61,1.3,0.41
2021-01-28 15:00:00,3,2021,1,28,15,Vesterbro,,95.59,239.71,1.22,0.5
2021-01-28 16:00:00,3,2021,1,28,16,Vesterbro,,73.8,259.47,2.1,0.5
2021-01-28 17:00:00,3,2021,1,28,17,Vesterbro,,79.22,193.05,0.75,0.47
2021-01-28 18:00:00,3,2021,1,28,18,Vesterbro,,47.45,89.14,0.96,0.37
2021-01-28 19:00:00,3,2021,1,28,19,Vesterbro,,56.21,109.45,0.93,0.48
2021-01-28 20:00:00,3,2021,1,28,20,Vesterbro,,71.85,191.29,1.17,0.54
2021-01-28 21:00:00,3,2021,1,28,21,Vesterbro,,66.92,203.55,1.44,0.54
2021-01-28 22:00:00,3,2021,1,28,22,Vesterbro,,61.81,138.39,1.44,0.41
2021-01-28 23:00:00,3,2021,1,28,23,Vesterbro,,57.62,128.92,1.44,0.44
2021-01-29 00:00:00,4,2021,1,29,0,Vesterbro,15.39,43.07,58.62,1.36,0.34
2021-01-29 01:00:00,4,2021,1,29,1,Vesterbro,,26.55,40.91,1.28,0.3
2021-01-29 02:00:00,4,2021,1,29,2,Vesterbro,,39.51,61.81,1.38,0.33
2021-01-29 03:00:00,4,2021,1,29,3,Vesterbro,,38.65,72.33,0.96,0.34
2021-01-29 04:00:00,4,2021,1,29,4,Vesterbro,,30.18,67.09,0.88,0.28
2021-01-29 05:00:00,4,2021,1,29,5,Vesterbro,,36.51,79.54,1.06,0.31
2021-01-29 06:00:00,4,2021,1,29,6,Vesterbro,,68.28,241.59,1.3,0.57
2021-01-29 07:00:00,4,2021,1,29,7,Vesterbro,,101.74,376.9,2.1,0.58
2021-01-29 08:00:00,4,2021,1,29,8,Vesterbro,,78.64,1115.94,4.71,3.38
2021-01-29 09:00:00,4,2021,1,29,9,Vesterbro,,156.73,791.78,3.35,3.59
2021-01-29 10:00:00,4,2021,1,29,10,Vesterbro,,163.56,890.75,5.61,4.06
2021-01-29 11:00:00,4,2021,1,29,11,Vesterbro,,119.34,507.96,3.22,2.22
2021-01-29 12:00:00,4,2021,1,29,12,Vesterbro,,49.0,197.62,1.52,0.35
2021-01-29 13:00:00,4,2021,1,29,13,Vesterbro,,42.4,157.09,1.44,0.45
2021-01-29 14:00:00,4,2021,1,29,14,Vesterbro,,49.73,147.91,1.65,0.43
2021-01-29 15:00:00,4,2021,1,29,15,Vesterbro,,77.78,221.62,1.2,0.48
2021-01-29 16:00:00,4,2021,1,29,16,Vesterbro,,41.37,135.23,0.96,0.37
2021-01-29 17:00:00,4,2021,1,29,17,Vesterbro,,43.39,149.44,1.28,0.38
2021-01-29 18:00:00,4,2021,1,29,18,Vesterbro,,30.16,99.53,0.9,0.4
2021-01-29 19:00:00,4,2021,1,29,19,Vesterbro,,34.58,90.84,0.82,0.43
2021-01-29 20:00:00,4,2021,1,29,20,Vesterbro,,18.57,59.46,1.09,0.33
2021-01-29 21:00:00,4,2021,1,29,21,Vesterbro,,22.8,45.48,0.82,0.33
2021-01-29 22:00:00,4,2021,1,29,22,Vesterbro,,12.24,30.89,0.4,0.27
2021-01-29 23:00:00,4,2021,1,29,23,Vesterbro,,22.41,51.77,0.4,0.29
2021-01-30 00:00:00,5,2021,1,30,0,Vesterbro,5.75,10.21,17.46,0.45,0.26
2021-01-30 01:00:00,5,2021,1,30,1,Vesterbro,,8.09,14.17,0.48,0.28
2021-01-30 02:00:00,5,2021,1,30,2,Vesterbro,,15.63,27.65,0.61,0.24
2021-01-30 03:00:00,5,2021,1,30,3,Vesterbro,,12.32,21.65,1.04,0.27
2021-01-30 04:00:00,5,2021,1,30,4,Vesterbro,,3.33,3.4,0.32,0.23
2021-01-30 05:00:00,5,2021,1,30,5,Vesterbro,,2.56,1.78,0.59,0.22
2021-01-30 06:00:00,5,2021,1,30,6,Vesterbro,,6.69,7.57,1.2,0.23
2021-01-30 07:00:00,5,2021,1,30,7,Vesterbro,,5.07,5.55,0.85,0.23
2021-01-30 08:00:00,5,2021,1,30,8,Vesterbro,,4.82,6.39,1.12,0.23
2021-01-30 09:00:00,5,2021,1,30,9,Vesterbro,,5.93,8.99,1.09,0.23
2021-01-30 10:00:00,5,2021,1,30,10,Vesterbro,,8.7,13.44,1.3,0.23
2021-01-30 11:00:00,5,2021,1,30,11,Vesterbro,,9.93,16.58,1.68,0.24
2021-01-30 12:00:00,5,2021,1,30,12,Vesterbro,,11.21,19.89,0.64,0.23
2021-01-30 13:00:00,5,2021,1,30,13,Vesterbro,,7.46,12.34,0.0,0.21
2021-01-30 14:00:00,5,2021,1,30,14,Vesterbro,,7.92,13.06,1.38,0.22
2021-01-30 15:00:00,5,2021,1,30,15,Vesterbro,,8.09,12.72,1.36,0.23
2021-01-30 16:00:00,5,2021,1,30,16,Vesterbro,,8.4,11.88,1.84,0.23
2021-01-30 17:00:00,5,2021,1,30,17,Vesterbro,,10.5,15.41,1.73,0.23
2021-01-30 18:00:00,5,2021,1,30,18,Vesterbro,,11.07,15.32,1.54,0.26
2021-01-30 19:00:00,5,2021,1,30,19,Vesterbro,,10.56,15.38,1.38,0.27
2021-01-30 20:00:00,5,2021,1,30,20,Vesterbro,,10.42,14.65,1.81,0.27
2021-01-30 21:00:00,5,2021,1,30,21,Vesterbro,,8.22,12.37,1.09,0.26
2021-01-30 22:00:00,5,2021,1,30,22,Vesterbro,,10.16,15.09,1.38,0.26
2021-01-30 23:00:00,5,2021,1,30,23,Vesterbro,,11.07,17.38,1.44,0.27
2021-01-31 00:00:00,6,2021,1,31,0,Vesterbro,5.06,4.97,6.08,1.33,0.23
2021-01-31 01:00:00,6,2021,1,31,1,Vesterbro,,10.9,13.62,1.33,0.23
2021-01-31 02:00:00,6,2021,1,31,2,Vesterbro,,12.93,26.51,1.73,0.26
2021-01-31 03:00:00,6,2021,1,31,3,Vesterbro,,3.1,2.77,1.14,0.21
2021-01-31 04:00:00,6,2021,1,31,4,Vesterbro,,3.08,3.29,1.44,0.2
2021-01-31 05:00:00,6,2021,1,31,5,Vesterbro,,5.22,6.43,0.0,0.21
2021-01-31 06:00:00,6,2021,1,31,6,Vesterbro,,6.29,7.86,0.0,0.21
2021-01-31 07:00:00,6,2021,1,31,7,Vesterbro,,3.44,4.65,0.24,0.21
2021-01-31 08:00:00,6,2021,1,31,8,Vesterbro,,11.15,13.9,0.0,0.22
2021-01-31 09:00:00,6,2021,1,31,9,Vesterbro,,12.16,15.99,0.0,0.24
2021-01-31 10:00:00,6,2021,1,31,10,Vesterbro,,14.96,21.4,0.0,0.24
2021-01-31 11:00:00,6,2021,1,31,11,Vesterbro,,10.58,18.3,0.0,0.24
2021-01-31 12:00:00,6,2021,1,31,12,Vesterbro,,11.07,18.03,0.0,0.24
2021-01-31 13:00:00,6,2021,1,31,13,Vesterbro,,12.41,20.27,0.0,0.23
2021-01-31 14:00:00,6,2021,1,31,14,Vesterbro,,17.71,32.09,0.16,0.31
2021-01-31 15:00:00,6,2021,1,31,15,Vesterbro,,13.5,21.06,0.0,0.24
2021-01-31 16:00:00,6,2021,1,31,16,Vesterbro,,15.74,23.66,0.0,0.24
2021-01-31 17:00:00,6,2021,1,31,17,Vesterbro,,26.18,38.21,0.21,0.31
2021-01-31 18:00:00,6,2021,1,31,18,Vesterbro,,26.34,39.13,0.0,0.37
2021-01-31 19:00:00,6,2021,1,31,19,Vesterbro,,64.89,154.01,0.0,0.57
2021-01-31 20:00:00,6,2021,1,31,20,Vesterbro,,63.17,165.78,0.32,0.49
2021-01-31 21:00:00,6,2021,1,31,21,Vesterbro,,49.36,102.18,0.21,0.37
2021-01-31 22:00:00,6,2021,1,31,22,Vesterbro,,23.26,32.8,0.0,0.27
2021-01-31 23:00:00,6,2021,1,31,23,Vesterbro,,15.97,23.77,0.0,0.24
2021-02-01 00:00:00,0,2021,2,1,0,Vesterbro,7.86,9.03,12.89,0.0,0.23
2021-02-01 01:00:00,0,2021,2,1,1,Vesterbro,,4.63,6.16,0.0,0.23
2021-02-01 02:00:00,0,2021,2,1,2,Vesterbro,,3.1,4.3,0.0,0.21
2021-02-01 03:00:00,0,2021,2,1,3,Vesterbro,,3.27,4.49,0.0,0.21
2021-02-01 04:00:00,0,2021,2,1,4,Vesterbro,,5.53,8.78,0.0,0.21
2021-02-01 05:00:00,0,2021,2,1,5,Vesterbro,,6.43,10.33,0.0,0.22
2021-02-01 06:00:00,0,2021,2,1,6,Vesterbro,,36.72,62.62,0.16,0.28
2021-02-01 07:00:00,0,2021,2,1,7,Vesterbro,,30.24,54.56,0.0,0.27
2021-02-01 08:00:00,0,2021,2,1,8,Vesterbro,,31.12,55.92,0.16,0.27
2021-02-01 09:00:00,0,2021,2,1,9,Vesterbro,,39.51,76.9,0.08,0.27
2021-02-01 10:00:00,0,2021,2,1,10,Vesterbro,,24.0,43.8,0.16,0.26
2021-02-01 11:00:00,0,2021,2,1,11,Vesterbro,,29.34,64.57,0.16,0.27
2021-02-01 12:00:00,0,2021,2,1,12,Vesterbro,,22.01,42.92,0.0,0.27
2021-02-01 13:00:00,0,2021,2,1,13,Vesterbro,,15.38,29.32,0.0,0.24
2021-02-01 14:00:00,0,2021,2,1,14,Vesterbro,,23.6,49.57,0.21,0.27
2021-02-01 15:00:00,0,2021,2,1,15,Vesterbro,,30.12,54.85,0.13,0.3
2021-02-01 16:00:00,0,2021,2,1,16,Vesterbro,,62.6,157.7,0.43,0.41
2021-02-01 17:00:00,0,2021,2,1,17,Vesterbro,,58.1,137.47,0.19,0.43
2021-02-01 18:00:00,0,2021,2,1,18,Vesterbro,,42.88,102.05,0.29,0.42
2021-02-01 19:00:00,0,2021,2,1,19,Vesterbro,,41.48,84.57,0.0,0.37
2021-02-01 20:00:00,0,2021,2,1,20,Vesterbro,,23.18,43.49,0.13,0.33
2021-02-01 21:00:00,0,2021,2,1,21,Vesterbro,,26.03,72.06,0.64,0.31
2021-02-01 22:00:00,0,2021,2,1,22,Vesterbro,,47.54,107.41,0.45,0.44
2021-02-01 23:00:00,0,2021,2,1,23,Vesterbro,,43.95,103.94,0.37,0.4
2021-02-02 00:00:00,1,2021,2,2,0,Vesterbro,10.11,24.81,42.74,0.21,0.36
2021-02-02 01:00:00,1,2021,2,2,1,Vesterbro,,20.98,29.7,0.27,0.27
2021-02-02 02:00:00,1,2021,2,2,2,Vesterbro,,15.07,16.75,0.08,0.26
2021-02-02 03:00:00,1,2021,2,2,3,Vesterbro,,12.47,19.47,0.0,0.26
2021-02-02 04:00:00,1,2021,2,2,4,Vesterbro,,25.7,36.47,0.0,0.3
2021-02-02 05:00:00,1,2021,2,2,5,Vesterbro,,20.44,24.96,0.53,0.28
2021-02-02 06:00:00,1,2021,2,2,6,Vesterbro,,32.68,76.39,0.0,0.3
2021-02-02 07:00:00,1,2021,2,2,7,Vesterbro,,32.49,75.43,0.35,0.37
2021-02-02 08:00:00,1,2021,2,2,8,Vesterbro,,36.68,94.04,0.11,0.34
2021-02-02 09:00:00,1,2021,2,2,9,Vesterbro,,33.07,74.78,0.0,0.34
2021-02-02 10:00:00,1,2021,2,2,10,Vesterbro,,35.76,152.33,0.32,0.54
2021-02-02 11:00:00,1,2021,2,2,11,Vesterbro,,86.27,261.0,0.56,0.81
2021-02-02 12:00:00,1,2021,2,2,12,Vesterbro,,74.36,189.57,1.28,1.12
2021-02-02 13:00:00,1,2021,2,2,13,Vesterbro,,131.52,649.29,2.58,1.77
2021-02-02 14:00:00,1,2021,2,2,14,Vesterbro,,114.14,487.48,1.44,0.56
2021-02-02 15:00:00,1,2021,2,2,15,Vesterbro,,63.21,208.88,0.51,0.45
2021-02-02 16:00:00,1,2021,2,2,16,Vesterbro,,71.36,230.05,0.82,0.51
2021-02-02 17:00:00,1,2021,2,2,17,Vesterbro,,57.89,170.35,0.19,0.4
2021-02-02 18:00:00,1,2021,2,2,18,Vesterbro,,50.95,129.71,0.0,0.33
2021-02-02 19:00:00,1,2021,2,2,19,Vesterbro,,38.77,89.01,0.0,0.27
2021-02-02 20:00:00,1,2021,2,2,20,Vesterbro,,28.36,70.88,0.0,0.33
2021-02-02 21:00:00,1,2021,2,2,21,Vesterbro,,27.04,57.01,0.0,0.31
2021-02-02 22:00:00,1,2021,2,2,22,Vesterbro,,23.54,55.79,0.0,0.29
2021-02-02 23:00:00,1,2021,2,2,23,Vesterbro,,14.76,26.99,0.0,0.24
2021-02-03 00:00:00,2,2021,2,3,0,Vesterbro,6.92,9.64,16.64,0.0,0.21
2021-02-03 01:00:00,2,2021,2,3,1,Vesterbro,,3.81,5.89,0.0,0.2
2021-02-03 02:00:00,2,2021,2,3,2,Vesterbro,,4.04,4.97,0.0,0.19
2021-02-03 03:00:00,2,2021,2,3,3,Vesterbro,,3.69,4.61,0.0,0.17
2021-02-03 04:00:00,2,2021,2,3,4,Vesterbro,,8.15,11.17,0.24,0.2
2021-02-03 05:00:00,2,2021,2,3,5,Vesterbro,,21.88,34.86,0.05,0.26
2021-02-03 06:00:00,2,2021,2,3,6,Vesterbro,,22.57,43.18,0.0,0.24
2021-02-03 07:00:00,2,2021,2,3,7,Vesterbro,,39.74,86.79,0.82,0.29
2021-02-03 08:00:00,2,2021,2,3,8,Vesterbro,,32.46,69.92,0.0,0.22
2021-02-03 09:00:00,2,2021,2,3,9,Vesterbro,,33.07,66.5,2.66,0.21
2021-02-03 10:00:00,2,2021,2,3,10,Vesterbro,,43.7,100.02,12.16,0.23
2021-02-03 11:00:00,2,2021,2,3,11,Vesterbro,,52.52,108.09,12.13,0.26
2021-02-03 12:00:00,2,2021,2,3,12,Vesterbro,,28.8,70.23,7.66,0.26
2021-02-03 13:00:00,2,2021,2,3,13,Vesterbro,,23.62,91.17,5.24,0.27
2021-02-03 14:00:00,2,2021,2,3,14,Vesterbro,,44.01,112.76,1.36,0.27
2021-02-03 15:00:00,2,2021,2,3,15,Vesterbro,,47.91,119.67,1.54,0.29
2021-02-03 16:00:00,2,2021,2,3,16,Vesterbro,,23.08,89.41,1.3,0.31
2021-02-03 17:00:00,2,2021,2,3,17,Vesterbro,,21.63,79.64,1.06,0.3
2021-02-03 18:00:00,2,2021,2,3,18,Vesterbro,,31.17,65.66,6.97,0.27
2021-02-03 19:00:00,2,2021,2,3,19,Vesterbro,,20.18,41.37,0.37,0.23
2021-02-03 20:00:00,2,2021,2,3,20,Vesterbro,,14.19,27.41,0.53,0.22
2021-02-03 21:00:00,2,2021,2,3,21,Vesterbro,,8.84,24.19,0.72,0.21
2021-02-03 22:00:00,2,2021,2,3,22,Vesterbro,,10.14,26.81,2.1,0.23
2021-02-03 23:00:00,2,2021,2,3,23,Vesterbro,,6.88,24.35,2.58,0.24
2021-02-04 00:00:00,3,2021,2,4,0,Vesterbro,10.75,10.0,15.7,1.89,0.27
2021-02-04 01:00:00,3,2021,2,4,1,Vesterbro,,1.93,2.95,0.0,0.2
2021-02-04 02:00:00,3,2021,2,4,2,Vesterbro,,2.58,3.35,0.0,0.19
2021-02-04 03:00:00,3,2021,2,4,3,Vesterbro,,1.91,2.81,0.8,0.19
2021-02-04 04:00:00,3,2021,2,4,4,Vesterbro,,3.0,3.4,0.24,0.2
2021-02-04 05:00:00,3,2021,2,4,5,Vesterbro,,5.16,10.33,0.35,0.2
2021-02-04 06:00:00,3,2021,2,4,6,Vesterbro,,36.97,98.84,1.73,0.41
2021-02-04 07:00:00,3,2021,2,4,7,Vesterbro,,30.26,124.56,3.3,0.43
2021-02-04 08:00:00,3,2021,2,4,8,Vesterbro,,77.38,177.9,1.25,0.38
2021-02-04 09:00:00,3,2021,2,4,9,Vesterbro,,51.33,129.71,0.37,0.31
2021-02-04 10:00:00,3,2021,2,4,10,Vesterbro,,29.32,82.62,0.59,0.3
2021-02-04 11:00:00,3,2021,2,4,11,Vesterbro,,34.14,99.47,0.0,0.29
2021-02-04 12:00:00,3,2021,2,4,12,Vesterbro,,33.7,92.95,0.29,0.33
2021-02-04 13:00:00,3,2021,2,4,13,Vesterbro,,25.34,162.28,1.04,0.34
2021-02-04 14:00:00,3,2021,2,4,14,Vesterbro,,69.86,171.51,2.34,0.42
2021-02-04 15:00:00,3,2021,2,4,15,Vesterbro,,56.78,153.69,0.56,0.42
2021-02-04 16:00:00,3,2021,2,4,16,Vesterbro,,31.21,105.78,0.19,0.36
2021-02-04 17:00:00,3,2021,2,4,17,Vesterbro,,38.15,114.16,0.77,0.35
2021-02-04 18:00:00,3,2021,2,4,18,Vesterbro,,52.69,123.39,0.64,0.43
2021-02-04 19:00:00,3,2021,2,4,19,Vesterbro,,29.61,70.84,0.0,0.3
2021-02-04 20:00:00,3,2021,2,4,20,Vesterbro,,29.22,75.33,0.0,0.41
2021-02-04 21:00:00,3,2021,2,4,21,Vesterbro,,14.36,33.07,0.0,0.31
2021-02-04 22:00:00,3,2021,2,4,22,Vesterbro,,11.91,22.87,0.0,0.26
2021-02-04 23:00:00,3,2021,2,4,23,Vesterbro,,9.29,13.88,0.0,0.24
2021-02-05 00:00:00,4,2021,2,5,0,Vesterbro,7.68,10.94,14.23,0.48,0.22
2021-02-05 01:00:00,4,2021,2,5,1,Vesterbro,,12.03,14.4,0.0,0.22
2021-02-05 02:00:00,4,2021,2,5,2,Vesterbro,,6.37,7.46,0.56,0.22
2021-02-05 03:00:00,4,2021,2,5,3,Vesterbro,,5.09,7.65,0.77,0.21
2021-02-05 04:00:00,4,2021,2,5,4,Vesterbro,,5.53,7.88,1.2,0.22
2021-02-05 05:00:00,4,2021,2,5,5,Vesterbro,,10.82,21.92,2.05,0.23
2021-02-05 06:00:00,4,2021,2,5,6,Vesterbro,,15.74,173.5,3.46,0.29
2021-02-05 07:00:00,4,2021,2,5,7,Vesterbro,,62.14,165.26,2.47,0.42
2021-02-05 08:00:00,4,2021,2,5,8,Vesterbro,,45.31,114.27,6.44,0.28
2021-02-05 09:00:00,4,2021,2,5,9,Vesterbro,,27.1,81.4,6.68,0.26
2021-02-05 10:00:00,4,2021,2,5,10,Vesterbro,,40.62,88.43,2.21,0.23
2021-02-05 11:00:00,4,2021,2,5,11,Vesterbro,,23.39,66.61,3.41,0.23
2021-02-05 12:00:00,4,2021,2,5,12,Vesterbro,,47.87,103.22,9.85,0.24
2021-02-05 13:00:00,4,2021,2,5,13,Vesterbro,,23.08,81.84,7.58,0.27
2021-02-05 14:00:00,4,2021,2,5,14,Vesterbro,,30.87,108.57,17.4,0.33
2021-02-05 15:00:00,4,2021,2,5,15,Vesterbro,,26.24,107.5,12.05,0.37
2021-02-05 16:00:00,4,2021,2,5,16,Vesterbro,,36.2,140.24,8.59,0.3
2021-02-05 17:00:00,4,2021,2,5,17,Vesterbro,,36.89,89.89,4.9,0.31
2021-02-05 18:00:00,4,2021,2,5,18,Vesterbro,,30.58,67.68,4.23,0.27
2021-02-05 19:00:00,4,2021,2,5,19,Vesterbro,,28.04,54.79,7.29,0.28
2021-02-05 20:00:00,4,2021,2,5,20,Vesterbro,,11.02,20.56,0.51,0.21
2021-02-05 21:00:00,4,2021,2,5,21,Vesterbro,,18.02,33.35,2.98,0.22
2021-02-05 22:00:00,4,2021,2,5,22,Vesterbro,,9.41,21.69,3.33,0.2
2021-02-05 23:00:00,4,2021,2,5,23,Vesterbro,,6.46,14.61,0.0,0.17
2021-02-06 00:00:00,5,2021,2,6,0,Vesterbro,10.49,10.98,16.83,4.74,0.2
2021-02-06 01:00:00,5,2021,2,6,1,Vesterbro,,5.51,7.19,1.44,0.16
2021-02-06 02:00:00,5,2021,2,6,2,Vesterbro,,20.23,24.88,13.62,0.19
2021-02-06 03:00:00,5,2021,2,6,3,Vesterbro,,32.4,41.27,16.13,0.2
2021-02-06 04:00:00,5,2021,2,6,4,Vesterbro,,11.63,16.73,8.54,0.2
2021-02-06 05:00:00,5,2021,2,6,5,Vesterbro,,13.81,16.77,0.85,0.22
2021-02-06 06:00:00,5,2021,2,6,6,Vesterbro,,25.32,29.4,4.9,0.27
2021-02-06 07:00:00,5,2021,2,6,7,Vesterbro,,22.68,29.62,5.77,0.23
2021-02-06 08:00:00,5,2021,2,6,8,Vesterbro,,26.07,39.61,8.41,0.23
2021-02-06 09:00:00,5,2021,2,6,9,Vesterbro,,27.43,52.44,5.06,0.26
2021-02-06 10:00:00,5,2021,2,6,10,Vesterbro,,23.37,56.88,0.0,0.28
2021-02-06 11:00:00,5,2021,2,6,11,Vesterbro,,22.62,45.54,2.21,0.27
2021-02-06 12:00:00,5,2021,2,6,12,Vesterbro,,11.72,26.76,0.0,0.23
2021-02-06 13:00:00,5,2021,2,6,13,Vesterbro,,28.74,56.67,7.5,0.21
2021-02-06 14:00:00,5,2021,2,6,14,Vesterbro,,35.95,64.15,13.57,0.28
2021-02-06 15:00:00,5,2021,2,6,15,Vesterbro,,20.23,44.79,3.33,0.24
2021-02-06 16:00:00,5,2021,2,6,16,Vesterbro,,16.7,38.08,0.0,0.26
2021-02-06 17:00:00,5,2021,2,6,17,Vesterbro,,33.09,65.12,2.08,0.29
2021-02-06 18:00:00,5,2021,2,6,18,Vesterbro,,31.23,56.86,5.91,0.27
2021-02-06 19:00:00,5,2021,2,6,19,Vesterbro,,41.77,66.1,15.78,0.28
2021-02-06 20:00:00,5,2021,2,6,20,Vesterbro,,36.28,54.24,11.97,0.23
2021-02-06 21:00:00,5,2021,2,6,21,Vesterbro,,10.98,18.21,4.1,0.2
2021-02-06 22:00:00,5,2021,2,6,22,Vesterbro,,22.51,28.4,4.84,0.21
2021-02-06 23:00:00,5,2021,2,6,23,Vesterbro,,31.58,44.45,12.29,0.22
2021-02-07 00:00:00,6,2021,2,7,0,Vesterbro,6.34,8.91,13.22,4.79,0.23
2021-02-07 01:00:00,6,2021,2,7,1,Vesterbro,,4.99,8.36,1.14,0.2
2021-02-07 02:00:00,6,2021,2,7,2,Vesterbro,,8.72,13.18,2.47,0.24
2021-02-07 03:00:00,6,2021,2,7,3,Vesterbro,,4.99,6.22,2.08,0.2
2021-02-07 04:00:00,6,2021,2,7,4,Vesterbro,,8.72,12.72,1.57,0.21
2021-02-07 05:00:00,6,2021,2,7,5,Vesterbro,,10.79,14.55,0.61,0.21
