Recorded,NO2,NOx,O3
2020-06-03 08:00:00,9.19,12.04,69.39
2020-06-03 08:30:00,7.89,11.34,72.23
2020-06-03 09:00:00,10.09,13.38,71.13
2020-06-03 09:30:00,9.4,13.23,72.52
2020-06-03 10:00:00,8.36,11.05,73.04
2020-06-03 10:30:00,7.8,10.73,80.95
2020-06-03 11:00:00,7.44,9.59,81.52
2020-06-03 11:30:00,11.07,16.11,81.05
2020-06-03 12:00:00,10.01,13.69,82.38
2020-06-03 12:30:00,9.4,10.73,83.32
2020-06-03 13:00:00,8.98,10.4,83.76
2020-06-03 13:30:00,10.34,11.71,83.41
2020-06-03 14:00:00,13.09,15.15,84.71
2020-06-03 14:30:00,12.26,15.69,85.91
2020-06-03 15:00:00,10.82,13.5,85.62
2020-06-03 15:30:00,10.32,12.3,86.01
2020-06-03 16:00:00,8.49,10.09,85.41
2020-06-03 16:30:00,9.78,11.26,84.2
2020-06-03 17:00:00,10.65,11.8,85.87
2020-06-03 17:30:00,11.02,11.88,81.08
2020-06-03 18:00:00,13.83,15.4,78.44
2020-06-03 18:30:00,13.92,15.11,79.85
2020-06-03 19:00:00,5.82,5.82,81.28
2020-06-03 19:30:00,5.09,4.95,79.94
2020-06-03 20:00:00,5.32,5.37,76.7
2020-06-03 20:30:00,5.51,5.74,75.18
2020-06-03 21:00:00,5.53,5.41,73.3
2020-06-03 21:30:00,8.17,8.24,72.1
2020-06-03 22:00:00,7.29,7.39,71.55
2020-06-03 22:30:00,8.61,8.74,71.68
2020-06-03 23:00:00,8.13,8.14,71.5
2020-06-03 23:30:00,7.46,7.28,72.08
2020-06-04 00:00:00,6.65,6.45,73.59
2020-06-04 00:30:00,5.55,5.81,73.8
2020-06-04 01:00:00,4.63,4.28,
2020-06-04 01:30:00,3.82,3.85,74.23
2020-06-04 02:00:00,3.05,2.54,74.27
2020-06-04 02:30:00,3.36,2.93,73.46
2020-06-04 03:00:00,3.55,3.62,71.49
2020-06-04 03:30:00,3.63,3.52,64.75
2020-06-04 04:30:00,6.32,6.7,60.83
2020-06-04 05:00:00,9.94,12.22,58.93
2020-06-04 05:30:00,8.32,9.64,60.8
2020-06-04 06:00:00,8.15,10.39,67.21
2020-06-04 06:30:00,7.09,9.14,66.15
2020-06-04 07:00:00,7.26,9.89,64.96
2020-06-04 07:30:00,6.38,8.6,66.31
2020-06-04 08:00:00,5.76,7.56,69.39
2020-06-04 08:30:00,6.86,9.24,69.82
2020-06-04 09:00:00,5.71,7.58,71.13
2020-06-04 09:30:00,5.8,7.97,70.94
2020-06-04 10:00:00,5.77,8.04,72.15
2020-06-04 10:30:00,5.17,6.58,74.95
2020-06-04 11:00:00,5.05,6.95,75.86
2020-06-04 11:30:00,6.34,9.02,75.99
2020-06-04 12:00:00,5.26,6.75,77.81
2020-06-04 12:30:00,6.42,7.85,78.16
2020-06-04 13:00:00,6.46,8.41,79.07
2020-06-04 13:30:00,8.48,10.81,79.21
2020-06-04 14:00:00,6.54,8.58,84.71
2020-06-04 14:30:00,7.07,8.83,85.91
2020-06-04 15:00:00,7.5,9.02,85.62
2020-06-04 15:30:00,8.57,9.52,86.01
2020-06-04 16:00:00,6.9,7.56,85.41
2020-06-04 16:30:00,6.44,7.27,84.2
2020-06-04 17:00:00,5.46,6.08,85.31
2020-06-04 17:30:00,4.81,5.08,81.08
2020-06-04 18:00:00,4.63,4.77,80.72
2020-06-04 18:30:00,4.31,4.65,82.49
2020-06-04 19:00:00,5.0,5.04,78.72
2020-06-04 19:30:00,4.4,4.42,76.97
2020-06-04 20:00:00,4.69,4.83,76.7
2020-06-04 20:30:00,4.38,4.08,74.08
2020-06-04 21:00:00,7.59,7.6,72.44
2020-06-04 21:30:00,4.46,4.25,72.1
2020-06-04 22:00:00,9.08,9.15,67.39
2020-06-04 22:30:00,5.86,5.86,68.84
2020-06-04 23:00:00,5.44,4.81,69.36
2020-06-04 23:30:00,7.96,7.79,68.84
2020-06-05 00:00:00,2.52,2.21,73.59
2020-06-05 00:30:00,2.38,2.04,73.8
2020-06-05 01:00:00,2.31,2.11,73.55
2020-06-05 01:30:00,2.11,1.75,72.79
2020-06-05 02:30:00,3.42,2.76,66.43
2020-06-05 03:00:00,5.88,5.13,67.16
2020-06-05 03:30:00,4.38,4.19,72.26
2020-06-05 04:00:00,3.34,3.48,70.05
2020-06-05 04:30:00,3.9,3.98,69.21
2020-06-05 05:30:00,5.81,6.21,68.65
2020-06-05 06:00:00,7.14,8.13,67.21
2020-06-05 06:30:00,9.06,10.44,64.81
2020-06-05 07:00:00,6.46,7.42,64.96
2020-06-05 07:30:00,7.98,9.86,64.29
2020-06-05 08:00:00,6.19,8.32,67.22
2020-06-05 08:30:00,5.57,6.82,66.97
